First Name,Last Name,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result,Season,Total Yards,Total TDs,Year,PlayerID,NameConcat,First Year,Last Year,Opponent,Score,Fantasy,Team Fantasy
Pat,Padgett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,13.0,arkansas_texas_10_19_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-ark.htm,1974-10-19,texas,arkansas,38.0,7.0,Win,1974,19.0,0.0,1974,003025,PatPadgett,1972,1974,arkansas,Win 38-7,2.9000000000000004,1.0
David,Bartek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,arkansas_texas_10_19_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-ark.htm,1974-10-19,texas,arkansas,38.0,7.0,Win,1974,1.0,1.0,1974,003057,DavidBartek,1973,1974,arkansas,Win 38-7,6.1,6.1
Robert,Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,arkansas_texas_10_19_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-ark.htm,1974-10-19,texas,arkansas,38.0,7.0,Win,1974,4.0,0.0,1974,003236,RobertButler,1974,1976,arkansas,Win 38-7,0.4,0.4
Jimmy,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,arkansas_texas_10_19_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-ark.htm,1974-10-19,texas,arkansas,38.0,7.0,Win,1974,6.0,0.0,1974,003177,JimmyWalker,1974,1976,arkansas,Win 38-7,0.6000000000000001,0.6000000000000001
,Game,2.0,10.0,0.0,17.0,0.0,15.0,0.0,75.0,502.0,5.0,497.0,3.0,30.0,6.6,2.0,17.0,0.0,15.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,531.0,3.0,1974,000000,Game,,,rice,Win 6-27,71.08,69.38
Earl,Campbell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,105.0,0.0,105.0,0.0,23.0,5.8,0.0,0.0,0.0,0.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,105.0,0.0,1974,003174,EarlCampbell,1974,1977,rice,Win 6-27,10.5,10.5
Pat,Padgett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-5.0,0.0,0.0,-5.0,1.0,15.0,0.0,15.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,10.0,0.0,1974,003025,PatPadgett,1972,1974,rice,Win 6-27,1.5,0.0
Jimmy,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,5.0,0.0,1974,003177,JimmyWalker,1974,1976,rice,Win 6-27,0.5,0.5
Joe,Aboussie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,14.0,0.0,7.0,4.7,1.0,2.0,0.0,2.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,16.0,0.0,1974,003045,JoeAboussie,1973,1975,rice,Win 6-27,2.1,1.9000000000000001
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,40.0,0.0,40.0,0.0,14.0,3.6,0.0,0.0,0.0,0.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,40.0,0.0,1974,002934,RooseveltLeaks,1972,1974,rice,Win 6-27,4.0,4.0
Raymo,Clayborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,0.0,41.0,1.0,15.0,8.2,0.0,0.0,0.0,0.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,41.0,1.0,1974,003069,RaymoClayborn,1973,1974,rice,Win 6-27,10.100000000000001,10.100000000000001
Graylon,Wyatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,81.0,0.0,81.0,0.0,24.0,8.1,0.0,0.0,0.0,0.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,81.0,0.0,1974,003172,GraylonWyatt,1974,1974,rice,Win 6-27,8.1,8.1
Mike,Presley,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,28.0,0.0,18.0,9.3,0.0,0.0,0.0,0.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,28.0,0.0,1974,003038,MikePresley,1973,1974,rice,Win 6-27,2.8000000000000003,2.8000000000000003
Marty,Akins,2.0,7.0,0.0,17.0,0.0,15.0,0.0,23.0,188.0,0.0,188.0,2.0,30.0,8.2,0.0,0.0,0.0,0.0,texas_rice_10_26_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-rice.htm,1974-10-26,rice,texas,6.0,27.0,Win,1974,205.0,2.0,1974,002969,MartyAkins,1972,1975,rice,Win 6-27,31.48,31.48
Earl,Campbell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,54.0,0.0,54.0,1.0,12.0,3.6,0.0,0.0,0.0,0.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,54.0,1.0,1974,003174,EarlCampbell,1974,1977,smu,Win 35-15,11.4,11.4
Joe,Aboussie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,7.0,2.0,1.0,12.0,0.0,12.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,20.0,0.0,1974,003045,JoeAboussie,1973,1975,smu,Win 35-15,2.5,1.3
Pat,Padgett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,8.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,8.0,1.0,1974,003025,PatPadgett,1972,1974,smu,Win 35-15,7.3,0.5
Mike,Presley,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,57.0,0.0,57.0,0.0,24.0,11.4,0.0,0.0,0.0,0.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,57.0,0.0,1974,003038,MikePresley,1973,1974,smu,Win 35-15,5.7,5.7
,Game,3.0,6.0,0.0,41.0,1.0,21.0,0.0,71.0,382.0,0.0,382.0,4.0,26.0,5.4,3.0,41.0,1.0,21.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,464.0,6.0,1974,000000,Game,,,smu,Win 35-15,81.44,71.34
Graylon,Wyatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,86.0,0.0,86.0,1.0,26.0,10.8,0.0,0.0,0.0,0.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,86.0,1.0,1974,003172,GraylonWyatt,1974,1974,smu,Win 35-15,14.6,14.6
Marty,Akins,3.0,5.0,0.0,41.0,1.0,21.0,0.0,23.0,115.0,0.0,115.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,156.0,2.0,1974,002969,MartyAkins,1972,1975,smu,Win 35-15,25.14,25.14
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,0.0,37.0,0.0,9.0,4.6,0.0,0.0,0.0,0.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,37.0,0.0,1974,002934,RooseveltLeaks,1972,1974,smu,Win 35-15,3.7,3.7
Raymo,Clayborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,13.0,1.0,6.0,2.2,1.0,21.0,0.0,21.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,34.0,1.0,1974,003069,RaymoClayborn,1973,1974,smu,Win 35-15,9.9,7.8
Jimmy,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,12.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,smu_texas_11_2_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-smu.htm,1974-11-02,texas,smu,35.0,15.0,Win,1974,12.0,0.0,1974,003177,JimmyWalker,1974,1976,smu,Win 35-15,1.2000000000000002,1.2000000000000002
Marty,Akins,4.0,10.0,1.0,54.0,0.0,22.0,0.0,9.0,53.0,0.0,53.0,0.0,34.0,5.9,0.0,0.0,0.0,0.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,107.0,0.0,1974,002969,MartyAkins,1972,1975,baylor,Loss 34-24,5.460000000000001,5.460000000000001
Mike,Presley,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,0.0,0.0,1974,003038,MikePresley,1973,1974,baylor,Loss 34-24,-4.0,-4.0
Earl,Campbell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,83.0,0.0,83.0,1.0,19.0,5.9,0.0,0.0,0.0,0.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,83.0,1.0,1974,003174,EarlCampbell,1974,1977,baylor,Loss 34-24,14.3,14.3
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,70.0,0.0,70.0,1.0,6.0,3.9,0.0,0.0,0.0,0.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,70.0,1.0,1974,002934,RooseveltLeaks,1972,1974,baylor,Loss 34-24,13.0,13.0
,Game,4.0,13.0,3.0,54.0,0.0,22.0,0.0,58.0,273.0,0.0,273.0,3.0,34.0,4.7,4.0,54.0,0.0,22.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,381.0,3.0,1974,000000,Game,,,baylor,Loss 34-24,48.86,43.46
Jimmy,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,4.0,0.8,0.0,0.0,0.0,0.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,4.0,0.0,1974,003177,JimmyWalker,1974,1976,baylor,Loss 34-24,0.4,0.4
Graylon,Wyatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,0.0,0.0,1974,003172,GraylonWyatt,1974,1974,baylor,Loss 34-24,0.0,0.0
Tommy,Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,22.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,35.0,0.0,1974,003080,TommyIngram,1973,1975,baylor,Loss 34-24,4.5,1.0
Pat,Padgett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,17.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,17.0,0.0,1974,003025,PatPadgett,1972,1974,baylor,Loss 34-24,2.2,0.5
Raymo,Clayborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,63.0,0.0,63.0,1.0,23.0,7.0,1.0,2.0,0.0,2.0,texas_baylor_11_9_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-bay.htm,1974-11-09,baylor,texas,34.0,24.0,Loss,1974,65.0,1.0,1974,003069,RaymoClayborn,1973,1974,baylor,Loss 34-24,13.0,12.8
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.0,26.0,1.0,6.0,4.3,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,26.0,1.0,1974,002934,RooseveltLeaks,1972,1974,tcu,Win 16-81,8.6,8.6
Mike,Presley,3.0,6.0,0.0,43.0,1.0,17.0,0.0,5.0,25.0,0.0,25.0,1.0,15.0,5.0,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,68.0,2.0,1974,003038,MikePresley,1973,1974,tcu,Win 16-81,16.22,16.22
Marty,Akins,3.0,4.0,0.0,31.0,0.0,17.0,0.0,8.0,18.0,0.0,18.0,3.0,11.0,2.2,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,49.0,3.0,1974,002969,MartyAkins,1972,1975,tcu,Win 16-81,21.04,21.04
Walter,Rowan,1.0,1.0,0.0,5.0,0.0,5.0,0.0,3.0,7.0,12.0,-5.0,0.0,7.0,-1.7,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,0.0,0.0,1974,003184,WalterRowan,1974,1975,tcu,Win 16-81,-0.3,-0.3
,Game,7.0,11.0,0.0,79.0,1.0,17.0,0.0,54.0,267.0,12.0,255.0,8.0,18.0,4.7,7.0,79.0,1.0,17.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,413.0,10.0,1974,000000,Game,,,tcu,Win 16-81,100.06,86.16
David,Bartek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,66.0,0.0,66.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,66.0,0.0,1974,003057,DavidBartek,1973,1974,tcu,Win 16-81,6.6000000000000005,6.6000000000000005
Earl,Campbell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,64.0,0.0,64.0,0.0,14.0,7.1,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,64.0,0.0,1974,003174,EarlCampbell,1974,1977,tcu,Win 16-81,6.4,6.4
Rucker,Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,22.0,0.0,12.0,7.3,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,22.0,0.0,1974,003060,RuckerLewis,1973,1974,tcu,Win 16-81,2.2,2.2
Joe,Samford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,1.0,17.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,43.0,1.0,1974,003193,JoeSamford,1974,1976,tcu,Win 16-81,11.8,1.5
Graylon,Wyatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,14.0,2.0,18.0,4.7,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,14.0,2.0,1974,003172,GraylonWyatt,1974,1974,tcu,Win 16-81,13.4,13.4
Jimmy,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,3.0,2.5,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,5.0,0.0,1974,003177,JimmyWalker,1974,1976,tcu,Win 16-81,0.5,0.5
Raymo,Clayborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,0.0,0.0,1974,003069,RaymoClayborn,1973,1974,tcu,Win 16-81,0.0,0.0
Pat,Padgett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,9.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,14.0,0.0,1974,003025,PatPadgett,1972,1974,tcu,Win 16-81,2.4000000000000004,1.0
Tommy,Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,17.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,17.0,0.0,1974,003080,TommyIngram,1973,1975,tcu,Win 16-81,2.2,0.5
Billy,Schott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,5.0,0.0,1974,003282,BillySchott,1974,1974,tcu,Win 16-81,1.0,0.5
Kevin,Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,20.0,1.0,13.0,6.7,0.0,0.0,0.0,0.0,texas_tcu_11_16_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-tcu.htm,1974-11-16,tcu,texas,16.0,81.0,Win,1974,20.0,1.0,1974,003181,KevinScott,1974,1975,tcu,Win 16-81,8.0,8.0
Roosevelt,Leaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,8.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,8.0,0.0,1974,002934,RooseveltLeaks,1972,1974,texas am,Win 32-3,0.8,0.8
,Game,1.0,5.0,1.0,16.0,0.0,16.0,0.0,60.0,245.0,16.0,229.0,3.0,31.0,3.8,1.0,16.0,0.0,16.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,261.0,3.0,1974,000000,Game,,,texas am,Win 32-3,41.64000000000001,40.040000000000006
Earl,Campbell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,130.0,3.0,127.0,0.0,26.0,4.5,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,127.0,0.0,1974,003174,EarlCampbell,1974,1977,texas am,Win 32-3,12.700000000000001,12.700000000000001
Mike,Presley,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,-5.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,-5.0,0.0,1974,003038,MikePresley,1973,1974,texas am,Win 32-3,-2.5,-2.5
Graylon,Wyatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,4.0,2.5,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,5.0,0.0,1974,003172,GraylonWyatt,1974,1974,texas am,Win 32-3,0.5,0.5
Marty,Akins,1.0,2.0,0.0,16.0,0.0,16.0,0.0,8.0,65.0,0.0,65.0,2.0,31.0,8.1,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,81.0,2.0,1974,002969,MartyAkins,1972,1975,texas am,Win 32-3,19.14,19.14
David,Bartek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,0.0,0.0,1974,003057,DavidBartek,1973,1974,texas am,Win 32-3,0.0,0.0
Don,Burrisk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,2.0,0.0,1974,002817,DonBurrisk,1971,1974,texas am,Win 32-3,0.2,0.2
Tommy,Ingram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,16.0,0.0,1974,003080,TommyIngram,1973,1975,texas am,Win 32-3,2.1,0.5
Raymo,Clayborn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,29.0,1.0,18.0,4.1,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,29.0,1.0,1974,003069,RaymoClayborn,1973,1974,texas am,Win 32-3,8.9,8.9
Walter,Rowan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,-2.0,0.0,1974,003184,WalterRowan,1974,1975,texas am,Win 32-3,-0.2,-0.2
Jimmy,Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_29_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-a&m.htm,1974-11-29,texas,texas am,32.0,3.0,Win,1974,0.0,0.0,1974,003177,JimmyWalker,1974,1976,texas am,Win 32-3,0.0,0.0
Marty,Akins,9.0,16.0,1.0,70.0,0.0,14.0,0.0,11.0,40.0,0.0,40.0,0.0,15.0,3.6,0.0,0.0,0.0,0.0,texas_auburn_12_30_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-aub.htm,1974-12-30,auburn,texas,27.0,3.0,Loss,1974,110.0,0.0,1974,002969,MartyAkins,1972,1975,auburn,Loss 27-3,4.800000000000001,4.800000000000001
Mike,Presley,1.0,5.0,2.0,28.0,0.0,28.0,0.0,3.0,2.0,0.0,2.0,0.0,8.0,0.7,0.0,0.0,0.0,0.0,texas_auburn_12_30_1974,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/74/ut-aub.htm,1974-12-30,auburn,texas,27.0,3.0,Loss,1974,30.0,0.0,1974,003038,MikePresley,1973,1974,auburn,Loss 27-3,-2.6799999999999997,-2.6799999999999997
