Player,Completions,Pass Attempts,Interceptions,Pass Yards,Passing TDs,Longest Pass,Sacks Taken,Rush Attempts,Rush Yards Gained,Rush Yards Lost,Net Rush Yards,Rushing TDs,Longest Rush,Yards Per Rush,Catches,Receiving Yards,Receiving TDs,Longest Reception,GameID,Link,Date,Home Team,Away Team,Home Score,Away Score,Texas Result
"Brewer, Charles",1.0,2.0,0.0,12.0,0.0,12.0,0.0,3.0,27.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Dyer, Glen",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
Total,2.0,7.0,0.0,45.0,1.0,33.0,0.0,49.0,168.0,26.0,142.0,3.0,1.0,2.9,2.0,45.0,1.0,33.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Cameron, Dougal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,54.0,0.0,54.0,1.0,0.0,4.2,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Long, Bill",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,36.0,2.0,34.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Youngblood, Joe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,19.0,1.0,0.0,3.2,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Quinn, Billy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,16.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Parkinson, Paul",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,1.0,0.0,1.7,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Robinson, George",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Weir, Fred",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Simcik, Chester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Kelley, Ed",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Tolar, Pat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Bond, Walter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-7.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Spring, Gilmer",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,1.0,33.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Schriewer, Menan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,houston_texas_10_3_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-hou.htm,1953-10-03,texas,houston,28.0,7.0,Win
"Andrews, Bunny",0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Brewer, Charles",3.0,3.0,0.0,63.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Dyer, Glen",1.0,1.0,0.0,25.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
Total,4.0,8.0,0.0,88.0,1.0,25.0,0.0,56.0,275.0,4.0,271.0,5.0,14.0,4.8,4.0,88.0,1.0,44.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Quinn, Billy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,89.0,0.0,89.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Cameron, Dougal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,51.0,0.0,51.0,1.0,0.0,3.9,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Robinson, George",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,0.0,33.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Kelley, Ed",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,30.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Womack, Delano",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,28.0,1.0,0.0,5.6,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Simcik, Chester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Long, Bill",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,12.0,1.0,0.0,2.4,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Tolar, Pat",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Parkinson, Paul",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Moon, Howard",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Jones, Don",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,44.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Delaney, Wayne",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,25.0,villanova_texas_9_26_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-vila.htm,1953-09-26,texas,villanova,41.0,12.0,Win
"Brewer, Charles",4.0,7.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Andrews, Bunny",2.0,5.0,0.0,27.0,0.0,0.0,0.0,4.0,0.0,34.0,-34.0,0.0,0.0,-8.5,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Tolar, Pat",1.0,3.0,0.0,12.0,0.0,12.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Womack, Delano",0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,7.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Dyer, Glen",0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Weir, Fred",1.0,1.0,0.0,14.0,0.0,14.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Parkinson, Paul",0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,18.0,0.0,0.0,9.0,1.0,14.0,0.0,14.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
Total,8.0,21.0,3.0,96.0,0.0,14.0,0.0,46.0,117.0,59.0,58.0,1.0,0.0,1.3,8.0,96.0,0.0,18.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Cameron, Dougal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,37.0,0.0,37.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Long, Bill",0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,30.0,0.0,30.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Quinn, Billy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,23.0,-3.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Moon, Howard",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Schriewer, Menan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,18.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Jones, Don",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,12.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Spring, Gilmer",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,texas_lsu_9_19_1953,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/53/ut-lsu.htm,1953-09-19,lsu,texas,20.0,7.0,Loss
"Brewer, Charles",5.0,9.0,0.0,121.0,2.0,0.0,0.0,8.0,27.0,1.0,26.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Tolar, Pat",1.0,2.0,1.0,16.0,0.0,16.0,0.0,5.0,20.0,11.0,9.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
Total,6.0,11.0,1.0,137.0,2.0,16.0,0.0,53.0,227.0,22.0,205.0,1.0,6.0,3.9,6.0,137.0,2.0,20.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Quinn, Billy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,108.0,2.0,106.0,1.0,0.0,6.6,1.0,-2.0,0.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Youngblood, Joe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,1.0,46.0,0.0,0.0,3.5,1.0,20.0,1.0,20.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Womack, Delano",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,10.0,0.0,0.0,3.3,2.0,49.0,0.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Hawkins, Edward",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Dollar, Charley",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Graham, Larry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Simcik, Chester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,7.0,-2.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Schriewer, Menan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,1.0,0.0,texasa&m_texas_11_25_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-a&m.htm,1954-11-25,texas,texas a&m,22.0,13.0,Win
"Brewer, Charles",2.0,5.0,0.0,86.0,1.0,71.0,0.0,12.0,48.0,20.0,28.0,1.0,0.0,2.3,0.0,0.0,0.0,0.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
Total,2.0,5.0,0.0,86.0,1.0,71.0,0.0,67.0,400.0,43.0,357.0,4.0,62.0,5.3,2.0,86.0,1.0,71.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Quinn, Billy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,132.0,3.0,129.0,1.0,0.0,6.1,0.0,0.0,0.0,0.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Simcik, Chester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,101.0,0.0,101.0,1.0,62.0,25.2,1.0,15.0,0.0,15.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Youngblood, Joe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,69.0,10.0,59.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Womack, Delano",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,0.0,30.0,1.0,0.0,5.0,1.0,71.0,1.0,71.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Hawkins, Edward",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,7.0,6.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Dyer, Glen",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Maroney, Don",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Long, Bill",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,texas_tcu_11_13_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-tcu.htm,1954-11-13,tcu,texas,34.0,35.0,Win
"Dyer, Glen",3.0,9.0,2.0,43.0,0.0,0.0,0.0,9.0,8.0,20.0,-12.0,0.0,0.0,-1.3,0.0,0.0,0.0,0.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Brewer, Charles",1.0,3.0,1.0,25.0,0.0,25.0,0.0,2.0,4.0,8.0,-4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
Total,4.0,12.0,3.0,68.0,0.0,25.0,0.0,39.0,113.0,28.0,85.0,1.0,0.0,2.2,4.0,68.0,0.0,25.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Maroney, Don",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,0.0,29.0,1.0,0.0,3.2,0.0,0.0,0.0,0.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Hawkins, Edward",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,20.0,0.0,0.0,6.7,1.0,12.0,0.0,12.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Quinn, Billy",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,19.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Simcik, Chester",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,15.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Long, Bill",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,11.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Womack, Delano",0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,7.0,0.0,0.0,2.3,1.0,25.0,0.0,25.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Moon, Howard",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,22.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Schriewer, Menan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,9.0,texas_baylor_11_6_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-bay.htm,1954-11-06,baylor,texas,13.0,7.0,Loss
"Dyer, Glen",8.0,20.0,3.0,124.0,0.0,0.0,0.0,6.0,20.0,0.0,20.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,smu_texas_10_30_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-smu.htm,1954-10-30,texas,smu,13.0,13.0,Tie
"Brewer, Charles",2.0,4.0,0.0,33.0,0.0,0.0,0.0,2.0,5.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,smu_texas_10_30_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-smu.htm,1954-10-30,texas,smu,13.0,13.0,Tie
"Womack, Delano",1.0,2.0,0.0,4.0,1.0,4.0,0.0,5.0,12.0,0.0,12.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,smu_texas_10_30_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-smu.htm,1954-10-30,texas,smu,13.0,13.0,Tie
Total,11.0,26.0,3.0,161.0,1.0,4.0,0.0,41.0,109.0,6.0,103.0,0.0,0.0,2.5,11.0,161.0,1.0,11.0,smu_texas_10_30_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-smu.htm,1954-10-30,texas,smu,13.0,13.0,Tie
"Maroney, Don",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,4.0,16.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,smu_texas_10_30_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-smu.htm,1954-10-30,texas,smu,13.0,13.0,Tie
"Long, Bill",0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,16.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,smu_texas_10_30_1954,https://stats.texassports.com/custompages/sports/m-footbl/archive/stats/54/ut-smu.htm,1954-10-30,texas,smu,13.0,13.0,Tie
